age,income,loan_amount,loan_term,credit_score,num_credit_lines,num_delinquencies,employment_years,debt_to_income,home_ownership,loan_purpose,num_inquiries,savings_balance,months_last_delinq,default
66,30935,27493,36,655,11,2,0.9,0.648,RENT,AUTO,2,41313.0,51.0,0
63,71879,20491,36,658,12,0,3.2,0.257,RENT,DEBT_CONSOLIDATION,1,2970.0,,0
67,41273,16369,24,618,11,0,12.7,0.545,MORTGAGE,DEBT_CONSOLIDATION,0,743.0,,0
65,58980,11048,24,606,9,0,33.5,0.311,MORTGAGE,AUTO,2,,,0
38,13441,29056,24,528,13,3,1.4,0.047,OWN,AUTO,1,7678.0,59.0,0
58,58139,49374,36,544,7,0,13.7,0.431,OWN,AUTO,1,5630.0,,0
55,55865,27073,48,668,14,0,1.5,0.342,OWN,PERSONAL,3,7759.0,,1
35,36101,9658,60,581,3,0,2.7,0.134,MORTGAGE,AUTO,0,1188.0,,0
45,14123,23089,24,562,11,0,10.5,0.461,RENT,DEBT_CONSOLIDATION,0,778.0,,0
57,43145,10082,24,850,14,1,7.7,0.181,OWN,DEBT_CONSOLIDATION,1,7336.0,48.0,0
48,47934,6164,36,850,10,4,9.7,0.112,MORTGAGE,AUTO,0,935.0,20.0,0
30,39327,7120,60,689,4,0,,0.373,MORTGAGE,HOME_IMPROVEMENT,3,2938.0,,0
59,16290,10397,12,701,12,0,1.3,0.233,MORTGAGE,DEBT_CONSOLIDATION,3,1152.0,,0
37,127624,14368,48,570,10,2,4.1,0.289,RENT,AUTO,2,31026.0,2.0,0
59,33412,56523,36,539,2,0,2.4,0.351,MORTGAGE,AUTO,4,12077.0,,0
42,42902,7207,24,611,9,3,3.1,0.273,MORTGAGE,HOME_IMPROVEMENT,0,111900.0,32.0,0
46,11549,33740,36,640,14,1,0.8,0.405,RENT,HOME_IMPROVEMENT,0,8353.0,21.0,0
64,127633,10699,24,700,5,0,1.9,0.382,MORTGAGE,AUTO,0,5471.0,,0
45,37052,3257,60,484,12,5,9.7,0.157,OWN,AUTO,1,8810.0,28.0,0
37,52004,9377,36,822,2,0,11.4,0.357,RENT,AUTO,1,471.0,,0
33,96033,30445,36,661,10,0,,0.275,MORTGAGE,PERSONAL,3,359.0,,0
40,32670,17005,36,508,6,0,3.4,0.414,MORTGAGE,DEBT_CONSOLIDATION,1,9181.0,,0
45,87373,17732,36,653,7,5,6.2,0.156,MORTGAGE,PERSONAL,0,1711.0,40.0,0
24,14231,33859,36,563,13,2,4.7,0.267,MORTGAGE,HOME_IMPROVEMENT,3,3638.0,6.0,0
30,68227,6468,12,557,2,0,20.6,0.035,RENT,DEBT_CONSOLIDATION,1,438.0,,0
23,125913,6398,36,549,1,2,1.1,0.063,RENT,DEBT_CONSOLIDATION,5,1855.0,67.0,0
61,34605,2739,24,618,13,1,3.0,0.107,RENT,DEBT_CONSOLIDATION,1,2276.0,11.0,0
65,95926,24685,48,818,7,0,12.5,0.389,MORTGAGE,DEBT_CONSOLIDATION,0,12117.0,,0
38,147319,19806,12,647,1,2,12.3,0.222,RENT,HOME_IMPROVEMENT,3,4328.0,41.0,1
67,42070,22176,36,698,3,2,3.4,0.216,MORTGAGE,PERSONAL,4,605.0,24.0,0
56,40034,5837,24,719,4,1,0.7,0.325,MORTGAGE,DEBT_CONSOLIDATION,1,1850.0,43.0,0
67,28596,4346,60,627,2,0,8.4,0.506,RENT,HOME_IMPROVEMENT,0,15399.0,,0
42,36104,5304,36,541,7,0,4.4,0.503,MORTGAGE,PERSONAL,0,2025.0,,0
54,30055,7004,36,504,5,2,7.4,0.226,MORTGAGE,DEBT_CONSOLIDATION,1,11739.0,2.0,1
67,28582,39647,60,607,1,2,3.1,0.272,OWN,PERSONAL,2,1788.0,30.0,0
28,100640,26906,36,737,12,1,1.1,0.465,RENT,PERSONAL,0,5627.0,57.0,0
60,30517,9694,60,719,12,2,0.1,0.363,OWN,AUTO,0,3930.0,59.0,0
69,57246,16473,12,661,8,1,4.1,0.109,MORTGAGE,DEBT_CONSOLIDATION,3,3163.0,19.0,0
64,50158,8309,36,673,10,3,0.9,0.308,RENT,PERSONAL,5,662.0,54.0,0
39,120434,17240,48,628,7,0,1.0,0.099,OWN,PERSONAL,0,447.0,,0
62,36247,6023,60,599,4,0,2.9,0.244,MORTGAGE,PERSONAL,0,4996.0,,0
61,61617,22588,24,577,2,0,2.9,0.295,RENT,MEDICAL,0,3821.0,,0
57,78798,7370,60,514,7,0,1.6,0.13,MORTGAGE,PERSONAL,3,1821.0,,0
26,119832,23486,36,792,11,2,0.7,0.39,MORTGAGE,HOME_IMPROVEMENT,1,,11.0,0
46,35931,9905,48,654,2,3,14.5,0.399,MORTGAGE,PERSONAL,1,20745.0,18.0,0
54,33835,7684,36,602,6,0,0.7,0.291,OWN,MEDICAL,0,13195.0,,0
65,25924,41320,24,794,1,4,2.2,0.087,RENT,MEDICAL,0,9604.0,32.0,0
26,187546,15121,60,811,14,1,1.8,0.317,MORTGAGE,MEDICAL,0,29610.0,4.0,0
57,112497,10662,60,850,7,1,10.1,0.24,RENT,DEBT_CONSOLIDATION,1,873.0,36.0,0
53,47795,22714,36,618,7,1,,0.42,MORTGAGE,HOME_IMPROVEMENT,2,5210.0,57.0,0
42,156195,5229,12,648,12,0,0.7,0.401,MORTGAGE,HOME_IMPROVEMENT,0,598.0,,0
41,46114,28993,24,695,4,0,0.1,0.386,OWN,HOME_IMPROVEMENT,4,2158.0,,0
26,75709,12117,36,781,4,1,6.4,0.112,OWN,DEBT_CONSOLIDATION,1,2433.0,48.0,0
26,49321,20344,12,645,10,4,6.3,0.13,MORTGAGE,AUTO,1,1505.0,37.0,0
68,62236,4521,36,556,5,1,2.7,0.086,MORTGAGE,PERSONAL,1,3457.0,5.0,0
24,58399,10222,36,575,2,0,0.7,0.038,RENT,PERSONAL,0,59646.0,,1
50,37987,13403,48,740,9,0,2.3,0.38,OWN,HOME_IMPROVEMENT,0,5115.0,,0
31,94419,27480,12,692,10,5,4.5,0.161,MORTGAGE,HOME_IMPROVEMENT,0,13017.0,69.0,0
50,75325,21510,36,625,4,0,6.1,0.286,MORTGAGE,AUTO,0,4164.0,,0
51,90818,10150,36,619,11,4,0.4,0.201,MORTGAGE,PERSONAL,1,413.0,46.0,0
44,59405,16690,36,625,9,1,4.1,0.115,MORTGAGE,PERSONAL,2,1604.0,15.0,1
29,28454,32196,36,745,14,1,1.6,0.31,MORTGAGE,DEBT_CONSOLIDATION,3,1816.0,37.0,1
23,136712,11614,36,572,3,1,4.8,0.358,MORTGAGE,HOME_IMPROVEMENT,1,3445.0,27.0,0
51,41876,10762,48,536,9,0,5.2,0.444,RENT,DEBT_CONSOLIDATION,2,7989.0,,0
60,60988,3559,48,794,1,1,12.1,0.142,RENT,DEBT_CONSOLIDATION,3,11158.0,29.0,0
57,71771,10989,48,642,7,1,2.6,0.261,MORTGAGE,PERSONAL,3,5730.0,7.0,0
56,60746,3953,60,633,4,1,3.9,0.113,OWN,DEBT_CONSOLIDATION,0,14453.0,29.0,0
44,84902,12332,48,697,7,2,1.6,0.102,MORTGAGE,MEDICAL,1,1559.0,31.0,0
51,93342,26681,48,555,14,0,1.7,0.221,RENT,PERSONAL,0,7555.0,,0
26,42835,3030,24,703,10,1,0.2,0.179,OWN,PERSONAL,1,6979.0,8.0,0
22,129999,31696,36,607,6,0,1.7,0.258,RENT,DEBT_CONSOLIDATION,1,11746.0,,0
40,41767,10602,36,735,4,0,0.3,0.171,MORTGAGE,DEBT_CONSOLIDATION,1,1404.0,,0
48,59997,13108,24,509,4,1,16.6,0.348,MORTGAGE,PERSONAL,0,39882.0,54.0,0
31,38847,9399,36,678,8,0,4.9,0.18,RENT,MEDICAL,1,1308.0,,0
24,32726,4027,24,620,7,1,1.0,0.309,RENT,DEBT_CONSOLIDATION,2,1993.0,26.0,0
35,91722,7723,48,580,4,0,0.6,0.301,MORTGAGE,PERSONAL,1,9603.0,,0
26,319061,57999,36,705,11,0,2.3,0.399,RENT,DEBT_CONSOLIDATION,0,473.0,,0
69,39456,6203,36,627,6,0,1.8,0.194,MORTGAGE,AUTO,4,1081.0,,0
50,101640,4394,60,679,6,0,1.6,0.416,MORTGAGE,PERSONAL,0,4074.0,,0
58,40314,14749,36,747,1,2,3.2,0.267,RENT,DEBT_CONSOLIDATION,4,340.0,33.0,0
22,48713,12581,36,707,13,1,,0.21,RENT,PERSONAL,2,1292.0,2.0,0
35,140723,10654,36,548,2,4,4.2,0.267,MORTGAGE,MEDICAL,0,4082.0,61.0,0
31,25742,13496,60,593,4,0,3.7,0.188,RENT,PERSONAL,0,1250.0,,0
28,21963,20972,36,679,6,2,8.2,0.196,MORTGAGE,DEBT_CONSOLIDATION,0,36922.0,12.0,0
46,46522,8857,36,707,6,1,0.0,0.434,MORTGAGE,DEBT_CONSOLIDATION,4,9346.0,29.0,0
65,72998,15307,24,606,1,0,1.1,0.381,MORTGAGE,MEDICAL,6,6545.0,,0
64,64744,27357,36,656,8,2,3.4,0.22,MORTGAGE,PERSONAL,0,4370.0,57.0,0
25,60865,6656,24,656,2,1,6.1,0.266,MORTGAGE,HOME_IMPROVEMENT,1,9866.0,50.0,0
26,50035,2629,48,668,13,0,3.3,0.31,MORTGAGE,DEBT_CONSOLIDATION,0,3925.0,,0
46,78584,21366,48,539,5,1,0.9,0.303,RENT,MEDICAL,0,1004.0,7.0,0
24,8534,77040,48,519,4,0,13.3,0.378,RENT,PERSONAL,6,5678.0,,1
39,31242,13291,48,447,5,0,2.0,0.31,MORTGAGE,DEBT_CONSOLIDATION,6,1436.0,,0
40,46343,15388,36,648,5,0,7.8,0.142,OWN,DEBT_CONSOLIDATION,1,6354.0,,0
53,74811,10861,48,524,10,3,11.1,0.061,MORTGAGE,MEDICAL,0,5345.0,11.0,0
40,119834,40605,36,821,8,0,2.1,0.155,MORTGAGE,PERSONAL,1,1602.0,,0
69,28823,12652,48,695,10,0,9.3,0.122,OWN,DEBT_CONSOLIDATION,0,,,0
32,117506,11724,24,539,7,1,6.2,0.219,MORTGAGE,PERSONAL,4,19091.0,20.0,0
67,37364,25276,12,736,12,2,11.7,0.191,RENT,HOME_IMPROVEMENT,3,3390.0,5.0,0
21,45345,9519,36,736,14,2,1.4,0.5,MORTGAGE,AUTO,0,7042.0,68.0,1
46,69485,5436,36,743,9,0,13.4,0.414,RENT,DEBT_CONSOLIDATION,0,5621.0,,0
34,43393,24775,24,571,12,1,0.3,0.416,RENT,HOME_IMPROVEMENT,7,1802.0,3.0,1
58,95423,8830,48,700,11,0,7.9,0.216,OWN,DEBT_CONSOLIDATION,2,7651.0,,0
57,38455,6749,12,745,13,1,2.9,0.248,RENT,DEBT_CONSOLIDATION,1,2820.0,27.0,0
31,38804,58107,24,773,1,1,1.0,0.427,MORTGAGE,DEBT_CONSOLIDATION,0,,4.0,0
56,92151,11790,48,510,6,2,0.4,0.282,RENT,DEBT_CONSOLIDATION,0,1873.0,67.0,0
33,31012,18882,36,621,6,2,2.5,0.172,OWN,DEBT_CONSOLIDATION,0,1887.0,64.0,0
63,56917,13639,48,568,2,1,2.5,0.133,OWN,AUTO,0,294.0,42.0,0
23,18101,7184,36,798,11,1,1.3,0.058,MORTGAGE,AUTO,1,20651.0,29.0,0
53,146062,21647,60,681,8,0,1.2,0.272,OWN,DEBT_CONSOLIDATION,2,1838.0,,0
26,101107,16651,36,715,6,0,,0.267,MORTGAGE,PERSONAL,2,2229.0,,0
30,255267,8421,12,680,11,4,2.6,0.27,MORTGAGE,PERSONAL,0,67924.0,69.0,0
25,109428,18092,36,671,13,0,2.9,0.086,MORTGAGE,DEBT_CONSOLIDATION,0,1025.0,,0
43,24890,9321,24,566,10,1,10.2,0.336,MORTGAGE,DEBT_CONSOLIDATION,2,3220.0,43.0,0
30,73218,6166,60,602,9,2,4.7,0.479,OWN,PERSONAL,1,461.0,21.0,1
64,28260,5745,24,646,10,0,0.1,0.218,MORTGAGE,HOME_IMPROVEMENT,4,1584.0,,0
22,126351,16140,36,584,5,3,3.7,0.333,MORTGAGE,PERSONAL,1,1849.0,34.0,0
33,25319,10220,24,569,7,2,7.2,0.228,OWN,PERSONAL,1,15616.0,61.0,0
60,24600,38223,48,622,6,2,0.3,0.178,RENT,DEBT_CONSOLIDATION,1,1231.0,36.0,0
22,18660,12964,36,588,11,0,2.7,0.118,OWN,PERSONAL,3,10999.0,,0
40,36570,7711,60,644,5,1,3.0,0.107,MORTGAGE,DEBT_CONSOLIDATION,0,121793.0,34.0,0
21,32413,14920,12,602,6,0,15.4,0.082,OWN,DEBT_CONSOLIDATION,4,35431.0,,0
57,22995,5399,24,581,4,1,3.2,0.438,RENT,PERSONAL,2,89.0,57.0,0
29,161763,12596,24,561,3,1,6.9,0.074,RENT,AUTO,4,6922.0,65.0,0
37,67368,16704,48,640,13,0,,0.245,OWN,DEBT_CONSOLIDATION,5,28080.0,,0
29,62777,15321,60,715,1,1,7.6,0.293,MORTGAGE,DEBT_CONSOLIDATION,0,1241.0,60.0,0
31,127198,33255,12,695,1,0,1.9,0.345,MORTGAGE,AUTO,1,3259.0,,0
35,57168,82311,12,510,6,2,2.8,0.202,OWN,AUTO,1,2424.0,22.0,0
44,31282,21375,48,713,14,1,3.3,0.263,MORTGAGE,MEDICAL,1,12595.0,61.0,1
58,17674,30490,24,694,9,0,13.0,0.121,RENT,DEBT_CONSOLIDATION,0,1959.0,,0
55,30241,79255,24,715,8,0,0.3,0.267,OWN,DEBT_CONSOLIDATION,4,,,0
50,120964,6605,12,732,12,3,1.1,0.171,MORTGAGE,MEDICAL,5,17998.0,69.0,0
51,23082,14639,12,578,2,0,6.1,0.522,RENT,HOME_IMPROVEMENT,2,474.0,,0
69,60589,9561,24,614,9,0,4.3,0.374,MORTGAGE,DEBT_CONSOLIDATION,0,482.0,,0
25,91159,24097,12,792,8,0,1.4,0.559,RENT,HOME_IMPROVEMENT,3,4784.0,,0
64,58175,16157,36,787,14,0,1.7,0.197,RENT,DEBT_CONSOLIDATION,2,2755.0,,0
34,62280,7533,48,633,14,2,2.3,0.467,MORTGAGE,HOME_IMPROVEMENT,1,3301.0,28.0,0
31,72647,13463,36,691,12,2,3.0,0.493,MORTGAGE,DEBT_CONSOLIDATION,0,1737.0,5.0,0
29,61548,27802,48,698,9,0,8.5,0.407,RENT,MEDICAL,0,914.0,,0
54,128726,5364,12,789,4,0,0.1,0.199,RENT,PERSONAL,1,3771.0,,0
32,26261,7645,48,669,9,0,11.4,0.147,RENT,HOME_IMPROVEMENT,0,6720.0,,0
55,56628,6884,36,536,2,4,2.7,0.42,MORTGAGE,PERSONAL,2,14089.0,36.0,0
55,16466,16789,48,599,13,1,1.3,0.219,RENT,PERSONAL,0,17416.0,35.0,1
21,14126,31836,24,850,1,2,3.6,0.164,RENT,AUTO,4,,8.0,0
60,46677,3272,60,533,13,1,5.4,0.205,MORTGAGE,DEBT_CONSOLIDATION,4,5792.0,16.0,0
42,67916,14272,24,644,9,3,0.2,0.28,RENT,PERSONAL,0,,43.0,1
49,130405,6996,36,836,10,4,6.3,0.189,MORTGAGE,DEBT_CONSOLIDATION,0,9254.0,69.0,0
28,209374,27005,60,572,8,0,7.2,0.461,OWN,PERSONAL,2,20752.0,,0
31,108219,11318,36,408,7,5,0.9,0.201,MORTGAGE,PERSONAL,1,8533.0,56.0,0
61,75834,14639,36,423,14,3,,0.479,OWN,DEBT_CONSOLIDATION,0,3421.0,41.0,0
57,53959,13347,60,572,13,0,1.1,0.18,RENT,PERSONAL,1,1048.0,,0
34,19560,29347,36,490,8,2,8.0,0.162,MORTGAGE,PERSONAL,7,1051.0,54.0,1
50,44908,56052,12,728,12,2,1.6,0.328,OWN,DEBT_CONSOLIDATION,0,2832.0,5.0,0
55,106322,6037,60,662,1,2,7.9,0.441,OWN,DEBT_CONSOLIDATION,0,6610.0,9.0,0
41,84033,6858,24,458,14,0,3.9,0.276,MORTGAGE,DEBT_CONSOLIDATION,1,,,0
57,22656,16732,60,504,9,1,7.3,0.187,RENT,PERSONAL,3,652.0,71.0,0
25,70857,7544,24,745,12,0,4.0,0.269,OWN,HOME_IMPROVEMENT,0,12346.0,,0
39,67308,25681,48,656,10,2,2.0,0.096,MORTGAGE,AUTO,2,34405.0,65.0,0
34,60472,28735,36,761,11,4,12.1,0.161,RENT,DEBT_CONSOLIDATION,0,2900.0,30.0,0
46,48208,9112,60,735,9,1,6.3,0.069,MORTGAGE,HOME_IMPROVEMENT,3,8537.0,47.0,1
24,73083,7828,36,542,12,1,,0.324,MORTGAGE,PERSONAL,2,3133.0,31.0,0
45,74488,11022,12,714,11,2,5.1,0.014,MORTGAGE,HOME_IMPROVEMENT,1,4275.0,60.0,0
65,33360,14369,36,687,9,0,4.8,0.141,MORTGAGE,PERSONAL,3,876.0,,0
62,64409,16654,24,473,13,1,2.2,0.28,MORTGAGE,DEBT_CONSOLIDATION,2,7505.0,54.0,0
45,43755,2760,48,524,14,1,2.8,0.272,MORTGAGE,DEBT_CONSOLIDATION,2,1387.0,61.0,0
38,20084,6787,60,847,6,0,1.9,0.115,MORTGAGE,AUTO,0,4999.0,,0
60,34998,10068,36,561,4,0,38.2,0.195,MORTGAGE,DEBT_CONSOLIDATION,2,9686.0,,0
28,19183,7647,48,674,13,1,4.3,0.242,RENT,HOME_IMPROVEMENT,0,8237.0,45.0,0
59,88261,1798,24,623,2,0,0.5,0.217,MORTGAGE,DEBT_CONSOLIDATION,3,1276.0,,0
60,60690,3562,36,655,11,3,3.7,0.125,OWN,PERSONAL,1,5173.0,37.0,0
34,39605,5357,36,629,4,0,0.3,0.2,RENT,HOME_IMPROVEMENT,3,1724.0,,0
52,114957,12324,36,722,7,0,1.7,0.483,MORTGAGE,DEBT_CONSOLIDATION,0,9523.0,,0
58,51062,9844,12,719,1,1,3.0,0.512,RENT,DEBT_CONSOLIDATION,0,10795.0,50.0,0
53,20770,8586,48,650,14,1,3.8,0.188,RENT,DEBT_CONSOLIDATION,2,10041.0,71.0,0
43,37658,23332,12,563,9,1,18.7,0.178,MORTGAGE,AUTO,0,25520.0,31.0,0
35,130576,23325,48,591,3,1,20.1,0.402,RENT,AUTO,0,7314.0,32.0,0
53,32804,14838,12,506,13,1,0.5,0.436,RENT,MEDICAL,4,,48.0,0
45,57822,14532,48,611,13,1,3.9,0.243,RENT,DEBT_CONSOLIDATION,0,9656.0,17.0,0
37,76598,7334,24,489,4,0,8.5,0.197,RENT,DEBT_CONSOLIDATION,1,1523.0,,0
53,69840,7975,36,658,12,0,1.4,0.217,RENT,DEBT_CONSOLIDATION,5,5189.0,,1
67,213134,4043,24,665,5,0,6.9,0.277,RENT,DEBT_CONSOLIDATION,0,15324.0,,0
22,24203,11209,48,725,12,0,10.5,0.317,RENT,PERSONAL,1,16891.0,,1
34,25697,23156,36,536,13,0,5.4,0.102,MORTGAGE,MEDICAL,3,,,0
60,24444,34476,48,542,3,0,2.0,0.628,RENT,DEBT_CONSOLIDATION,4,2179.0,,0
60,41046,11256,24,769,4,5,12.8,0.209,MORTGAGE,DEBT_CONSOLIDATION,2,8734.0,15.0,0
59,94810,18848,48,523,5,0,10.8,0.139,RENT,HOME_IMPROVEMENT,4,1438.0,,0
26,26396,1810,12,814,12,0,6.3,0.173,RENT,AUTO,0,3048.0,,0
26,95608,9867,24,561,1,2,2.3,0.168,MORTGAGE,PERSONAL,0,4580.0,36.0,1
23,50065,9706,36,562,14,0,7.8,0.31,OWN,MEDICAL,2,3278.0,,1
27,25200,37942,12,711,9,0,1.9,0.114,OWN,PERSONAL,2,11582.0,,0
28,17140,17589,24,686,10,0,1.5,0.51,RENT,PERSONAL,2,10538.0,,0
62,19603,18882,60,779,13,0,3.6,0.144,RENT,DEBT_CONSOLIDATION,2,4890.0,,0
35,32876,18208,60,479,10,0,29.3,0.026,MORTGAGE,MEDICAL,3,925.0,,0
67,44290,13792,48,685,13,0,8.2,0.158,RENT,PERSONAL,1,24433.0,,0
49,109934,39052,24,636,14,3,6.5,0.343,OWN,PERSONAL,5,,44.0,0
53,79178,2661,24,548,4,0,3.0,0.332,OWN,HOME_IMPROVEMENT,2,1929.0,,0
50,29633,14799,36,799,13,0,1.9,0.181,MORTGAGE,DEBT_CONSOLIDATION,1,1341.0,,0
59,62642,29462,24,660,9,1,9.7,0.481,MORTGAGE,DEBT_CONSOLIDATION,1,558.0,51.0,0
47,132049,3555,60,634,4,0,4.2,0.145,MORTGAGE,DEBT_CONSOLIDATION,2,13961.0,,0
56,150897,24018,24,678,14,0,8.4,0.396,RENT,MEDICAL,2,40557.0,,1
49,40593,7842,60,493,1,2,3.3,0.327,OWN,AUTO,3,736.0,1.0,1
58,87114,14427,36,533,12,3,7.0,0.291,RENT,AUTO,3,352.0,13.0,0
53,112868,7737,48,611,5,2,10.1,0.209,MORTGAGE,PERSONAL,1,4526.0,48.0,0
57,19846,26145,12,666,13,0,2.5,0.331,RENT,HOME_IMPROVEMENT,5,5860.0,,1
47,36046,10918,60,748,9,5,0.1,0.169,RENT,DEBT_CONSOLIDATION,2,232.0,47.0,0
53,185723,24150,24,564,3,0,1.5,0.239,MORTGAGE,DEBT_CONSOLIDATION,0,960.0,,0
24,40920,18119,48,545,5,0,12.3,0.289,MORTGAGE,MEDICAL,2,20624.0,,1
42,8456,7664,48,682,3,0,5.8,0.355,RENT,DEBT_CONSOLIDATION,0,8155.0,,0
22,45589,18983,24,628,12,2,6.7,0.156,OWN,PERSONAL,1,20411.0,47.0,0
30,96257,8396,36,476,3,0,2.0,0.364,MORTGAGE,PERSONAL,3,949.0,,0
25,49213,13973,36,561,1,1,6.0,0.234,OWN,PERSONAL,3,3667.0,1.0,0
30,75299,10779,36,624,2,3,5.2,0.328,RENT,MEDICAL,2,3386.0,63.0,0
53,86071,25083,36,626,2,0,1.0,0.408,RENT,DEBT_CONSOLIDATION,3,14875.0,,0
58,39618,19501,36,647,9,1,17.3,0.465,RENT,AUTO,1,1606.0,17.0,0
33,35895,13075,36,529,7,0,2.2,0.1,RENT,PERSONAL,1,1891.0,,0
51,53748,8267,48,628,8,0,2.0,0.247,OWN,MEDICAL,4,7098.0,,0
67,54539,5496,36,720,2,0,2.3,0.132,RENT,MEDICAL,1,10146.0,,0
56,50637,14691,24,394,9,1,,0.122,MORTGAGE,DEBT_CONSOLIDATION,1,2024.0,15.0,0
65,51901,8582,60,615,13,0,4.9,0.041,MORTGAGE,DEBT_CONSOLIDATION,3,4957.0,,1
44,31284,3588,60,498,3,2,1.4,0.419,MORTGAGE,AUTO,0,12441.0,58.0,0
35,76893,5266,36,637,10,4,8.1,0.532,MORTGAGE,DEBT_CONSOLIDATION,5,5509.0,54.0,1
49,70231,41694,36,512,13,4,2.5,0.159,RENT,HOME_IMPROVEMENT,0,2055.0,5.0,1
28,21991,8417,36,651,2,0,3.1,0.251,MORTGAGE,PERSONAL,2,5423.0,,0
25,38813,28496,48,778,12,0,5.2,0.217,MORTGAGE,PERSONAL,2,8511.0,,0
49,51836,10408,48,556,1,0,7.2,0.468,RENT,PERSONAL,0,4059.0,,1
67,35575,31815,24,569,9,2,1.3,0.292,MORTGAGE,PERSONAL,3,7329.0,65.0,0
24,71856,30243,48,600,8,5,17.0,0.151,OWN,PERSONAL,1,12668.0,28.0,1
32,47093,7495,24,667,13,2,4.9,0.114,RENT,PERSONAL,0,6300.0,41.0,0
65,54255,3322,12,553,12,1,0.0,0.651,MORTGAGE,MEDICAL,3,11245.0,23.0,0
22,38545,3525,48,607,11,0,2.7,0.281,RENT,HOME_IMPROVEMENT,2,2958.0,,0
47,14825,7585,36,583,4,2,2.9,0.416,MORTGAGE,DEBT_CONSOLIDATION,3,1959.0,58.0,0
51,14325,50149,36,600,7,0,8.3,0.412,OWN,DEBT_CONSOLIDATION,7,23148.0,,1
56,69826,10023,36,668,12,0,1.8,0.445,RENT,MEDICAL,0,199.0,,0
56,57535,14789,60,686,14,3,2.0,0.605,MORTGAGE,DEBT_CONSOLIDATION,2,6319.0,58.0,0
46,63780,33267,36,514,3,1,0.4,0.276,MORTGAGE,PERSONAL,2,2462.0,32.0,0
63,53140,14432,48,667,3,0,1.7,0.537,OWN,HOME_IMPROVEMENT,4,8880.0,,0
47,55756,14089,12,850,4,0,6.3,0.139,OWN,MEDICAL,1,785.0,,0
25,87677,20658,24,771,2,0,5.0,0.697,MORTGAGE,MEDICAL,3,5865.0,,0
40,64009,16355,36,585,14,1,0.4,0.255,OWN,AUTO,2,7873.0,3.0,1
31,91541,12461,36,651,10,0,0.6,0.191,MORTGAGE,DEBT_CONSOLIDATION,0,6142.0,,0
30,54332,8063,48,637,4,3,2.4,0.336,RENT,DEBT_CONSOLIDATION,0,1176.0,43.0,0
60,40936,14114,36,679,10,0,6.8,0.286,OWN,DEBT_CONSOLIDATION,1,1670.0,,1
58,55079,28741,36,604,3,0,8.9,0.056,MORTGAGE,DEBT_CONSOLIDATION,3,9084.0,,0
26,29682,46509,24,617,8,0,0.1,0.247,RENT,DEBT_CONSOLIDATION,1,3176.0,,1
28,39030,16393,24,577,11,0,2.0,0.504,RENT,HOME_IMPROVEMENT,3,272.0,,0
43,54532,22666,60,733,2,1,2.8,0.358,OWN,DEBT_CONSOLIDATION,1,1966.0,34.0,0
67,54100,16136,36,666,11,2,12.1,0.081,OWN,AUTO,0,17008.0,54.0,0
46,45989,12568,24,667,9,0,3.5,0.561,MORTGAGE,AUTO,6,3018.0,,0
66,21313,19149,48,743,3,1,1.6,0.367,MORTGAGE,HOME_IMPROVEMENT,1,656.0,17.0,1
63,71815,30716,48,744,4,2,2.5,0.188,MORTGAGE,MEDICAL,2,,18.0,0
32,80865,7184,48,728,13,0,2.9,0.295,MORTGAGE,DEBT_CONSOLIDATION,0,3560.0,,1
46,131428,4837,24,742,10,0,5.5,0.485,MORTGAGE,DEBT_CONSOLIDATION,0,1375.0,,1
33,63899,9199,36,772,14,0,0.2,0.347,OWN,DEBT_CONSOLIDATION,1,21000.0,,1
60,49064,15493,24,557,10,1,2.5,0.158,OWN,MEDICAL,3,2468.0,16.0,0
38,26694,24561,48,614,3,0,,0.304,MORTGAGE,HOME_IMPROVEMENT,0,2724.0,,0
45,119996,6683,48,700,3,0,1.7,0.381,MORTGAGE,MEDICAL,3,2986.0,,1
53,56880,2340,36,564,8,1,4.5,0.303,MORTGAGE,DEBT_CONSOLIDATION,1,349.0,45.0,0
67,55051,9352,36,609,8,4,2.2,0.335,MORTGAGE,AUTO,1,5946.0,37.0,0
60,42090,11664,24,656,13,0,7.1,0.371,OWN,DEBT_CONSOLIDATION,4,1689.0,,0
63,40507,5922,24,620,13,0,0.3,0.029,RENT,PERSONAL,0,153.0,,0
32,74084,7869,60,645,6,1,12.5,0.376,RENT,MEDICAL,7,519.0,62.0,0
64,26559,24516,24,542,4,0,0.9,0.259,MORTGAGE,MEDICAL,3,3404.0,,0
56,129996,14111,12,636,1,0,0.9,0.23,MORTGAGE,AUTO,0,18013.0,,0
68,114064,17016,60,651,4,1,9.2,0.29,RENT,DEBT_CONSOLIDATION,1,9260.0,3.0,0
24,39639,10415,36,777,8,3,10.2,0.25,OWN,PERSONAL,0,7495.0,51.0,0
25,29193,7880,48,617,6,2,0.5,0.24,RENT,AUTO,1,4156.0,60.0,1
57,14631,10363,12,584,2,0,12.0,0.405,OWN,HOME_IMPROVEMENT,1,5986.0,,0
28,23136,18943,36,700,3,2,1.6,0.11,RENT,PERSONAL,4,4138.0,57.0,0
62,75959,4704,36,370,12,0,,0.487,MORTGAGE,DEBT_CONSOLIDATION,1,,,0
69,59231,42409,48,613,7,0,0.4,0.303,MORTGAGE,DEBT_CONSOLIDATION,1,1468.0,,0
48,65920,19978,12,596,11,3,2.4,0.301,OWN,PERSONAL,2,3713.0,3.0,1
